,distance,time,radial_velocity,obs_signal,x,y,z,time_step
7873,528.0,2023-05-05 15:30:20.530008,2.4461,0.1763,389.0196,-345.0237,91.6862,70
7973,828.0,2023-05-05 15:30:20.530008,6.3064,0.0425,610.0535,-541.0599,143.7807,70
8073,228.0,2023-05-05 15:30:23.550012,-0.0764,0.3796,155.6938,-161.7898,39.5918,70
8173,528.0,2023-05-05 15:30:23.550012,2.6372,0.1741,360.554,-374.6711,91.6862,70
8273,828.0,2023-05-05 15:30:23.550012,6.2682,0.0486,565.4143,-587.5524,143.7807,70
8373,189.0,2023-05-05 15:30:26.570016,0.0,0.4836,118.0662,-143.8897,32.8195,70
8473,489.0,2023-05-05 15:30:26.570016,2.6754,0.1931,305.4729,-372.2861,84.914,70
8573,789.0,2023-05-05 15:30:26.570016,6.1917,0.0713,492.8796,-600.6824,137.0084,70
8673,156.0,2023-05-05 15:30:29.589984,0.0,0.638,87.7448,-126.1072,27.0891,70
8773,456.0,2023-05-05 15:30:29.589984,2.2168,0.2059,256.4847,-368.6211,79.1836,70
8873,756.0,2023-05-05 15:30:29.589984,6.1153,0.0839,425.2247,-611.1351,131.278,70
8973,120.0,2023-05-05 15:30:32.609988,0.1529,0.8359,59.6057,-102.0438,20.8378,70
9073,420.0,2023-05-05 15:30:32.609988,2.1786,0.217,208.62,-357.1534,72.9322,70
9173,720.0,2023-05-05 15:30:32.609988,6.3064,0.094,357.6343,-612.263,125.0267,70
9273,81.0,2023-05-05 15:30:35.629992,-1.1848,0.3073,34.668,-71.8421,14.0655,70
9373,396.0,2023-05-05 15:30:35.629992,2.7137,0.2177,169.4879,-351.2282,68.7647,70
9473,696.0,2023-05-05 15:30:35.629992,6.6121,0.1076,297.8879,-617.3102,120.8591,70
9573,78.0,2023-05-05 15:30:38.649996,-0.8791,0.0226,27.8157,-71.6019,13.5446,70
9673,396.0,2023-05-05 15:30:38.649996,3.0194,0.2287,141.2181,-363.5174,68.7647,70
9773,696.0,2023-05-05 15:30:38.649996,7.2237,0.106,248.2015,-638.9093,120.8591,70
9873,120.0,2023-05-05 15:30:41.670000,0.7262,0.8858,33.9594,-113.1925,20.8378,70
9973,420.0,2023-05-05 15:30:41.670000,3.6692,0.2122,118.8578,-396.1738,72.9322,70
10073,720.0,2023-05-05 15:30:41.670000,7.7587,0.0892,203.7563,-679.1551,125.0267,70
10173,90.0,2023-05-05 15:30:44.690004,0.8026,0.9741,18.6849,-86.6408,15.6283,70
10273,408.0,2023-05-05 15:30:44.690004,3.7456,0.2124,84.705,-392.7716,70.8485,70
10373,708.0,2023-05-05 15:30:44.690004,8.2556,0.0806,146.9881,-681.5743,122.9429,70
10473,78.0,2023-05-05 15:30:47.710008,-1.1466,0.0371,10.1859,-76.1367,13.5446,70
10573,396.0,2023-05-05 15:30:47.710008,4.1278,0.2261,51.7128,-386.54,68.7647,70
10673,696.0,2023-05-05 15:30:47.710008,8.3703,0.0901,90.8891,-679.3734,120.8591,70
10773,39.0,2023-05-05 15:30:50.730012,-2.4461,0.0935,2.0703,-38.3517,6.7723,70
10873,381.0,2023-05-05 15:30:50.730012,4.3571,0.2402,20.2256,-374.6662,66.16,70
10973,681.0,2023-05-05 15:30:50.730012,8.1792,0.085,36.1513,-669.679,118.2544,70
11073,42.0,2023-05-05 15:30:53.750016,-3.3634,0.1752,-1.0394,-41.3489,7.2932,70
11173,375.0,2023-05-05 15:30:53.750016,4.4336,0.2605,-9.2806,-369.1863,65.1181,70
11273,675.0,2023-05-05 15:30:53.750016,8.3703,0.0886,-16.7051,-664.5353,117.2125,70
11373,1050.0,2023-05-05 15:30:53.750016,10.3195,0.0195,-25.9857,-1033.7216,182.3306,70
11473,333.0,2023-05-05 15:30:56.769984,4.2807,0.2815,-34.1084,-326.1624,57.8248,70
11573,633.0,2023-05-05 15:30:56.769984,7.9116,0.1155,-64.8367,-620.0024,109.9193,70
11673,933.0,2023-05-05 15:30:56.769984,9.4022,0.0191,-95.565,-913.8424,162.0137,70
11773,318.0,2023-05-05 15:30:59.789988,4.51,0.2994,-57.0705,-307.9248,55.2201,70
11873,618.0,2023-05-05 15:30:59.789988,7.3765,0.1244,-110.9106,-598.4199,107.3146,70
11973,921.0,2023-05-05 15:30:59.789988,9.8609,0.0284,-165.2891,-891.82,159.93,70
12073,306.0,2023-05-05 15:31:02.820000,4.166,0.2938,-78.1986,-291.0284,53.1363,70
12173,606.0,2023-05-05 15:31:02.820000,7.8734,0.1142,-154.8639,-576.3503,105.2308,70
12273,906.0,2023-05-05 15:31:02.820000,9.1729,0.0237,-231.5292,-861.6722,157.3252,70
12373,285.0,2023-05-05 15:31:05.840004,4.2042,0.333,-94.059,-264.4403,49.4897,70
12473,585.0,2023-05-05 15:31:05.840004,7.9116,0.119,-193.0684,-542.7985,101.5842,70
12573,891.0,2023-05-05 15:31:05.840004,8.7143,0.0252,-294.058,-826.7239,154.7205,70
12673,276.0,2023-05-05 15:31:08.950008,4.2042,0.3453,-111.6362,-247.8233,47.9269,70
12773,576.0,2023-05-05 15:31:08.950008,7.7587,0.1262,-232.98,-517.1963,100.0214,70
12873,876.0,2023-05-05 15:31:08.950008,8.4467,0.0208,-354.3237,-786.5694,152.1158,70
12973,267.0,2023-05-05 15:31:11.970012,4.3571,0.3297,-126.6339,-230.4414,46.3641,70
13073,567.0,2023-05-05 15:31:11.970012,7.2619,0.1304,-268.9191,-489.3643,98.4585,70
13173,867.0,2023-05-05 15:31:11.970012,8.3321,0.0295,-411.2043,-748.2872,150.553,70
13273,312.0,2023-05-05 15:31:14.990016,5.0451,0.3427,-168.7824,-256.7513,54.1782,70
13373,612.0,2023-05-05 15:31:14.990016,7.6059,0.114,-331.0732,-503.6275,106.2727,70
13473,21.0,2023-05-05 15:31:18.009984,0.1147,0.1027,-12.6898,-16.3301,3.6466,70
13573,348.0,2023-05-05 15:31:18.009984,5.3891,0.3241,-210.2875,-270.6131,60.4296,70
13673,648.0,2023-05-05 15:31:18.009984,7.2237,0.0847,-391.5698,-503.9002,112.524,70
13773,90.0,2023-05-05 15:31:21.029988,2.4843,0.8664,-59.7538,-65.4617,15.6283,70
13873,396.0,2023-05-05 15:31:21.029988,5.8859,0.2598,-262.9168,-288.0316,68.7647,70
13973,696.0,2023-05-05 15:31:21.029988,6.8415,0.0684,-462.0962,-506.2373,120.8591,70
14073,144.0,2023-05-05 15:31:24.049992,2.943,0.7674,-103.5967,-96.8424,25.0053,70
14173,444.0,2023-05-05 15:31:24.049992,5.8859,0.2153,-319.4232,-298.5974,77.0998,70
14273,744.0,2023-05-05 15:31:24.049992,6.6121,0.0488,-535.2497,-500.3524,129.1942,70
14373,207.0,2023-05-05 15:31:27.069996,4.51,0.475,-159.4501,-127.0142,35.9452,70
14473,507.0,2023-05-05 15:31:27.069996,6.077,0.1423,-390.5372,-311.0927,88.0396,70
14573,18.0,2023-05-05 15:31:30.100008,0.0764,0.0781,-14.6942,-9.9151,3.1257,70
14673,336.0,2023-05-05 15:31:30.100008,4.9687,0.3235,-274.2924,-185.0822,58.3458,70
14773,636.0,2023-05-05 15:31:30.100008,5.2744,0.0916,-519.1964,-350.3342,110.4402,70
14873,183.0,2023-05-05 15:31:33.120012,4.1278,0.5284,-156.9018,-88.6623,31.7776,70
14973,483.0,2023-05-05 15:31:33.120012,5.3891,0.184,-414.1178,-234.0104,83.8721,70
15073,783.0,2023-05-05 15:31:33.120012,5.3126,0.0229,-671.3339,-379.3586,135.9665,70
15173,312.0,2023-05-05 15:31:36.140016,4.5482,0.3651,-278.608,-129.562,54.1782,70
15273,612.0,2023-05-05 15:31:36.140016,4.4336,0.0931,-546.5003,-254.1409,106.2727,70
15373,165.0,2023-05-05 15:31:39.159984,3.7074,0.5267,-152.302,-56.6406,28.6519,70
15473,465.0,2023-05-05 15:31:39.159984,4.6247,0.1823,-429.2148,-159.6236,80.7464,70
15573,765.0,2023-05-05 15:31:39.159984,3.2105,0.0336,-706.1276,-262.6065,132.8409,70
15673,300.0,2023-05-05 15:31:42.179988,4.4718,0.4101,-284.1955,-80.7408,52.0945,70
15773,600.0,2023-05-05 15:31:42.179988,3.1341,0.0748,-568.3911,-161.4815,104.1889,70
15873,207.0,2023-05-05 15:31:45.199992,3.9749,0.4747,-199.8755,-40.0842,35.9452,70
15973,507.0,2023-05-05 15:31:45.199992,3.4398,0.1889,-489.5501,-98.1772,88.0396,70
16073,96.0,2023-05-05 15:31:48.219996,2.9048,0.845,-93.8765,-11.1941,16.6702,70
16173,396.0,2023-05-05 15:31:48.219996,3.7074,0.2383,-387.2405,-46.1756,68.7647,70
16273,696.0,2023-05-05 15:31:48.219996,1.1848,0.0495,-680.6046,-81.1572,120.8591,70
16373,225.0,2023-05-05 15:31:51.240000,3.7456,0.4605,-221.4079,-8.7765,39.0708,70
16473,525.0,2023-05-05 15:31:51.240000,2.0257,0.1031,-516.6183,-20.4786,91.1653,70
16573,1254.0,2023-05-05 15:31:51.240000,-7.8352,0.0211,-1233.9798,-48.9146,217.7548,70
16673,318.0,2023-05-05 15:31:54.260004,3.4398,0.3604,-312.9231,12.4042,55.2201,70
16773,618.0,2023-05-05 15:31:54.260004,0.6115,0.0715,-608.1336,24.1062,107.3146,70
16873,105.0,2023-05-05 15:31:57.280008,2.4461,0.7457,-102.6753,12.2615,18.2331,70
16973,405.0,2023-05-05 15:31:57.280008,2.0639,0.2539,-396.0332,47.2942,70.3275,70
17073,705.0,2023-05-05 15:31:57.280008,-0.8408,0.056,-689.3911,82.327,122.422,70
17173,210.0,2023-05-05 15:32:00.300012,3.2105,0.4935,-202.7722,40.6651,36.4661,70
17273,510.0,2023-05-05 15:32:00.300012,0.4204,0.1389,-492.4468,98.7582,88.5606,70
17373,57.0,2023-05-05 15:32:03.329988,-8.4085,0.0233,-53.9945,15.3502,9.8979,70
17473,366.0,2023-05-05 15:32:03.329988,1.7964,0.3137,-346.7013,98.5642,63.5552,70
17573,666.0,2023-05-05 15:32:03.329988,-2.4079,0.0631,-630.8828,179.3546,115.6497,70
17673,258.0,2023-05-05 15:32:06.349992,2.4079,0.4906,-238.1295,88.6069,44.8012,70
17773,558.0,2023-05-05 15:32:06.349992,-2.255,0.1163,-515.0243,191.6382,96.8957,70
17873,156.0,2023-05-05 15:32:09.369996,2.1403,0.5752,-139.2927,64.8053,27.0891,70
17973,456.0,2023-05-05 15:32:09.369996,-1.1848,0.1978,-407.1632,189.4309,79.1836,70
18073,18.0,2023-05-05 15:32:12.390000,0.0382,0.0609,-15.4299,8.7263,3.1257,70
18173,333.0,2023-05-05 15:32:12.390000,0.1529,0.3508,-285.4535,161.436,57.8248,70
18273,633.0,2023-05-05 15:32:12.390000,-5.0069,0.0434,-542.6188,306.8739,109.9193,70
18373,177.0,2023-05-05 15:32:15.410004,2.255,0.5419,-144.4763,97.5239,30.7357,70
18473,477.0,2023-05-05 15:32:15.410004,-3.0576,0.1427,-389.3514,262.8186,82.8302,70
18573,777.0,2023-05-05 15:32:15.410004,-6.6504,0.0233,-634.2265,428.1134,134.9246,70
18673,306.0,2023-05-05 15:32:18.430008,-0.4969,0.42,-235.6761,187.8013,53.1363,70
18773,606.0,2023-05-05 15:32:18.430008,-4.854,0.0907,-466.7311,371.9201,105.2308,70
18873,123.0,2023-05-05 15:32:21.450012,0.9555,0.6659,-88.4744,82.735,21.3587,70
18973,423.0,2023-05-05 15:32:21.450012,-2.4843,0.2255,-304.2657,284.5277,73.4532,70
19073,723.0,2023-05-05 15:32:21.450012,-6.5739,0.0476,-520.057,486.3204,125.5476,70
19173,270.0,2023-05-05 15:32:24.470016,-0.4204,0.4606,-179.2272,196.4164,46.885,70
19273,570.0,2023-05-05 15:32:24.470016,-5.0069,0.124,-378.3685,414.6569,98.9795,70
19373,114.0,2023-05-05 15:32:27.489984,0.9555,0.6672,-68.8718,88.6611,19.7959,70
19473,414.0,2023-05-05 15:32:27.489984,-3.0576,0.227,-250.1134,321.9799,71.8903,70
19573,714.0,2023-05-05 15:32:27.489984,-8.5614,0.0265,-431.355,555.2987,123.9848,70
19673,276.0,2023-05-05 15:32:30.509988,-0.8791,0.449,-149.2679,227.1522,47.9269,70
19773,576.0,2023-05-05 15:32:30.509988,-6.6886,0.1087,-311.5155,474.0567,100.0214,70
19873,174.0,2023-05-05 15:32:33.529992,-0.4204,0.5898,-82.4992,150.1897,30.2148,70
19973,474.0,2023-05-05 15:32:33.529992,-5.7713,0.1765,-224.7393,409.1374,82.3092,70
20073,54.0,2023-05-05 15:32:36.560004,-7.1854,0.3879,-21.8419,48.4872,9.377,70
20173,366.0,2023-05-05 15:32:36.560004,-3.4781,0.3101,-148.0394,328.6352,63.5552,70
20273,666.0,2023-05-05 15:32:36.560004,-9.3258,0.0511,-269.3831,598.0083,115.6497,70
20373,270.0,2023-05-05 15:32:39.580008,-2.3314,0.4739,-89.6767,250.3196,46.885,70
20473,570.0,2023-05-05 15:32:39.580008,-7.9116,0.1178,-189.3174,528.4524,98.9795,70
20573,192.0,2023-05-05 15:32:42.600012,-1.7581,0.5786,-49.48,182.4942,33.3405,70
20673,492.0,2023-05-05 15:32:42.600012,-7.6823,0.1753,-126.7925,467.6415,85.4349,70
20773,102.0,2023-05-05 15:32:45.620016,-1.2231,0.7109,-18.5469,98.7233,17.7121,70
20873,402.0,2023-05-05 15:32:45.620016,-6.421,0.2311,-73.0967,389.086,69.8066,70
20973,24.0,2023-05-05 15:32:48.639984,-0.4204,0.078,-2.5157,23.5011,4.1676,70
21073,342.0,2023-05-05 15:32:48.639984,-4.9687,0.3227,-35.8486,334.891,59.3877,70
21173,642.0,2023-05-05 15:32:48.639984,-8.9436,0.0611,-67.2948,628.655,111.4821,70
21273,183.0,2023-05-05 15:32:51.659988,-2.4461,0.4883,-4.9691,180.1513,31.7776,70
21373,483.0,2023-05-05 15:32:51.659988,-7.7587,0.1756,-13.1153,475.4813,83.8721,70
21473,15.0,2023-05-05 15:32:54.679992,-0.344,0.0991,0.7628,14.7524,2.6047,70
21573,330.0,2023-05-05 15:32:54.679992,-5.5802,0.3205,16.7819,324.553,57.3039,70
21673,630.0,2023-05-05 15:32:54.679992,-9.02,0.058,32.0382,619.6011,109.3984,70
21773,192.0,2023-05-05 15:32:57.699996,-3.3252,0.4988,24.6803,187.4655,33.3405,70
21873,492.0,2023-05-05 15:32:57.699996,-7.4148,0.1809,63.2433,480.3802,85.4349,70
21973,825.0,2023-05-05 15:32:57.699996,-10.5106,0.0219,106.0481,805.5156,143.2597,70
22073,264.0,2023-05-05 15:33:00.720000,-4.3189,0.4083,54.2323,254.2701,45.8431,70
22173,564.0,2023-05-05 15:33:00.720000,-8.2938,0.1307,115.86,543.2133,97.9376,70
22273,864.0,2023-05-05 15:33:00.720000,-9.9755,0.0272,177.4876,832.1566,150.032,70
22373,291.0,2023-05-05 15:33:03.750012,-4.854,0.3836,81.7285,274.678,50.5316,70
22473,591.0,2023-05-05 15:33:03.750012,-7.7587,0.1121,165.9847,557.8512,102.6261,70
22573,24.0,2023-05-05 15:33:06.770016,-0.6497,0.1102,8.5087,22.0507,4.1676,70
22673,342.0,2023-05-05 15:33:06.770016,-5.8095,0.3113,121.2485,314.2227,59.3877,70
22773,642.0,2023-05-05 15:33:06.770016,-7.6059,0.068,227.6067,589.8567,111.4821,70
22873,84.0,2023-05-05 15:33:09.879984,-1.567,0.4493,35.965,74.4967,14.5864,70
22973,384.0,2023-05-05 15:33:09.879984,-5.198,0.2317,164.4114,340.5562,66.6809,70
23073,684.0,2023-05-05 15:33:09.879984,-7.0326,0.0346,292.8578,606.6158,118.7754,70
23173,147.0,2023-05-05 15:33:12.899988,-4.3571,0.5718,73.0388,124.991,25.5263,70
23273,447.0,2023-05-05 15:33:12.899988,-5.7331,0.223,222.0976,380.0745,77.6207,70
23373,747.0,2023-05-05 15:33:12.899988,-7.1854,0.0425,371.1564,635.1581,129.7152,70
23473,210.0,2023-05-05 15:33:15.919992,-4.8158,0.4909,118.1772,169.7185,36.4661,70
23573,510.0,2023-05-05 15:33:15.919992,-5.3509,0.1738,287.0018,412.1735,88.5606,70
23673,810.0,2023-05-05 15:33:15.919992,-7.6441,0.035,455.8264,654.6285,140.655,70
23773,255.0,2023-05-05 15:33:18.939996,-5.6184,0.4071,159.3634,194.0813,44.2803,70
23873,555.0,2023-05-05 15:33:18.939996,-5.2744,0.1466,346.8499,422.4122,96.3747,70
23973,855.0,2023-05-05 15:33:18.939996,-7.7587,0.0247,534.3363,650.7432,148.4692,70
24073,306.0,2023-05-05 15:33:21.960000,-5.5037,0.3554,209.0332,217.066,53.1363,70
24173,606.0,2023-05-05 15:33:21.960000,-5.7713,0.1057,413.9678,429.8757,105.2308,70
24273,39.0,2023-05-05 15:33:24.990012,-3.7456,0.1623,28.7566,25.4596,6.7723,70
24373,357.0,2023-05-05 15:33:24.990012,-4.9687,0.273,263.2338,233.0534,61.9924,70
24473,657.0,2023-05-05 15:33:24.990012,-5.1215,0.0621,484.4387,428.8967,114.0869,70
24573,111.0,2023-05-05 15:33:28.010016,-3.8603,0.6744,87.2903,65.8018,19.2749,70
24673,411.0,2023-05-05 15:33:28.010016,-4.7011,0.236,323.21,243.6446,71.3694,70
24773,711.0,2023-05-05 15:33:28.010016,-4.6629,0.0476,559.1297,421.4875,123.4639,70
24873,159.0,2023-05-05 15:33:31.029984,-4.5482,0.6784,132.106,84.0636,27.6101,70
24973,459.0,2023-05-05 15:33:31.029984,-5.0451,0.1804,381.3626,242.6742,79.7045,70
25073,759.0,2023-05-05 15:33:31.029984,-4.2042,0.0436,630.6192,401.2847,131.799,70
25173,207.0,2023-05-05 15:33:34.049988,-5.1215,0.5619,180.1103,95.4842,35.9452,70
25273,507.0,2023-05-05 15:33:34.049988,-3.8985,0.1728,441.1396,233.8672,88.0396,70
25373,807.0,2023-05-05 15:33:34.049988,-3.7838,0.0308,702.169,372.2502,140.1341,70
25473,234.0,2023-05-05 15:33:37.080000,-5.1598,0.5505,211.492,91.5208,40.6337,70
25573,534.0,2023-05-05 15:33:37.080000,-3.4016,0.1566,482.6355,208.855,92.7281,70
25673,834.0,2023-05-05 15:33:37.080000,-3.287,0.0399,753.7791,326.1893,144.8226,70
25773,318.0,2023-05-05 15:33:40.100004,-4.4718,0.1776,296.3376,101.2857,55.2201,70
25873,618.0,2023-05-05 15:33:40.100004,-3.287,0.0324,575.9013,196.8383,107.3146,70
25973,177.0,2023-05-05 15:33:46.140012,-4.1278,0.382,171.7726,29.6394,30.7357,70
26073,477.0,2023-05-05 15:33:46.140012,-2.6754,0.1187,462.9126,79.8757,82.8302,70
26173,777.0,2023-05-05 15:33:46.140012,0.0382,0.0248,754.0525,130.112,134.9246,70
26273,228.0,2023-05-05 15:33:49.160016,-4.0514,0.642,223.5942,20.5454,39.5918,70
26373,528.0,2023-05-05 15:33:49.160016,-1.6053,0.1618,517.7971,47.5789,91.6862,70
26473,828.0,2023-05-05 15:33:49.160016,0.1911,0.0449,812.0001,74.6123,143.7807,70
26573,198.0,2023-05-05 15:33:52.179984,-3.9749,0.8174,194.9765,2.4503,34.3823,70
26673,498.0,2023-05-05 15:33:52.179984,-1.2231,0.1865,490.3955,6.1628,86.4768,70
26773,798.0,2023-05-05 15:33:52.179984,0.5733,0.038,785.8145,9.8754,138.5712,70
26873,177.0,2023-05-05 15:33:55.209996,-3.6309,0.8167,173.9257,-11.5826,30.7357,70
26973,477.0,2023-05-05 15:33:55.209996,-1.4524,0.2054,468.7151,-31.2142,82.8302,70
27073,777.0,2023-05-05 15:33:55.209996,0.9555,0.0587,763.5045,-50.8458,134.9246,70
27173,150.0,2023-05-05 15:33:58.230000,-3.4398,0.8069,146.1552,-21.452,26.0472,70
27273,450.0,2023-05-05 15:33:58.230000,-1.032,0.2286,438.4657,-64.3561,78.1417,70
27373,750.0,2023-05-05 15:33:58.230000,1.4524,0.0739,730.7762,-107.2601,130.2361,70
27473,138.0,2023-05-05 15:34:01.250004,-3.1723,0.8596,132.4787,-30.3173,23.9634,70
27573,471.0,2023-05-05 15:34:01.250004,-0.1911,0.1998,452.1556,-103.4744,81.7883,70
27673,771.0,2023-05-05 15:34:01.250004,1.7581,0.0706,740.1529,-169.3817,133.8827,70
27773,225.0,2023-05-05 15:34:04.270008,-2.3314,0.853,211.4075,-66.3727,39.0708,70
27873,525.0,2023-05-05 15:34:04.270008,0.9555,0.1681,493.2842,-154.8696,91.1653,70
27973,825.0,2023-05-05 15:34:04.270008,3.1723,0.0505,775.1609,-243.3665,143.2597,70
28073,300.0,2023-05-05 15:34:07.290012,-0.9173,0.3676,274.0066,-110.4834,52.0945,70
28173,600.0,2023-05-05 15:34:07.290012,2.1021,0.1201,548.0131,-220.9668,104.1889,70
28273,900.0,2023-05-05 15:34:07.290012,3.822,0.0399,822.0197,-331.4501,156.2834,70
28373,342.0,2023-05-05 15:34:10.319988,-0.2293,0.3041,301.4177,-150.2813,59.3877,70
28473,642.0,2023-05-05 15:34:10.319988,3.4398,0.0739,565.8192,-282.107,111.4821,70
28573,942.0,2023-05-05 15:34:10.319988,5.1598,0.0243,830.2207,-413.9328,163.5766,70
28673,411.0,2023-05-05 15:34:13.350000,0.6115,0.2401,346.6886,-208.8885,71.3694,70
28773,711.0,2023-05-05 15:34:13.350000,4.6247,0.0657,599.7461,-361.3618,123.4639,70
28873,1023.0,2023-05-05 15:34:13.350000,5.8477,0.0246,862.9258,-519.934,177.6421,70
28973,432.0,2023-05-05 15:34:16.370004,1.9492,0.2076,345.9663,-247.5962,75.016,70
29073,732.0,2023-05-05 15:34:16.370004,5.4273,0.0609,586.2207,-419.5381,127.1105,70
29173,18.0,2023-05-05 15:34:19.390008,-0.0764,0.0933,13.5554,-11.4228,3.1257,70
29273,450.0,2023-05-05 15:34:19.390008,2.6372,0.1882,338.8856,-285.5704,78.1417,70
29373,750.0,2023-05-05 15:34:19.390008,6.1917,0.0526,564.8093,-475.9506,130.2361,70
29473,87.0,2023-05-05 15:34:22.410012,-0.9173,0.7335,60.9526,-60.2125,15.1074,70
29573,489.0,2023-05-05 15:34:22.410012,3.5545,0.1565,342.5959,-338.4356,84.914,70
29673,789.0,2023-05-05 15:34:22.410012,7.3383,0.046,552.7774,-546.0649,137.0084,70
29773,207.0,2023-05-05 15:34:25.430016,0.2293,0.9071,133.2301,-154.2941,35.9452,70
29873,507.0,2023-05-05 15:34:25.430016,4.2042,0.1552,326.3173,-377.9088,88.0396,70
29973,807.0,2023-05-05 15:34:25.430016,7.9881,0.0425,519.4044,-601.5235,140.1341,70
30073,231.0,2023-05-05 15:34:28.449984,0.688,0.9105,134.6134,-183.3881,40.1127,70
30173,531.0,2023-05-05 15:34:28.449984,4.2042,0.1453,309.436,-421.5545,92.2072,70
30273,831.0,2023-05-05 15:34:28.449984,7.9881,0.0471,484.2587,-659.7208,144.3016,70
30373,222.0,2023-05-05 15:34:31.479996,1.1848,0.8515,114.9798,-185.9504,38.5499,70
30473,522.0,2023-05-05 15:34:31.479996,4.8158,0.135,270.358,-437.2347,90.6443,70
30573,822.0,2023-05-05 15:34:31.479996,9.364,0.0432,425.7362,-688.519,142.7388,70
30673,177.0,2023-05-05 15:34:34.500000,1.4906,0.7601,79.6501,-155.0489,30.7357,70
30773,477.0,2023-05-05 15:34:34.500000,4.8158,0.1925,214.6503,-417.8437,82.8302,70
30873,777.0,2023-05-05 15:34:34.500000,8.5996,0.0603,349.6505,-680.6386,134.9246,70
30973,264.0,2023-05-05 15:34:37.520004,2.1786,0.7338,100.1639,-239.92,45.8431,70
31073,564.0,2023-05-05 15:34:37.520004,7.109,0.1192,213.9866,-512.5563,97.9376,70
31173,864.0,2023-05-05 15:34:37.520004,9.2876,0.0556,327.8093,-785.1926,150.032,70
31273,306.0,2023-05-05 15:34:40.540008,3.3634,0.5455,93.7727,-286.39,53.1363,70
31373,606.0,2023-05-05 15:34:40.540008,8.2174,0.0921,185.7067,-567.1645,105.2308,70
31473,1017.0,2023-05-05 15:34:40.540008,11.619,0.0226,311.6562,-951.8255,176.6002,70
31573,393.0,2023-05-05 15:34:43.560012,4.5865,0.3359,90.9413,-376.1934,68.2437,70
31673,693.0,2023-05-05 15:34:43.560012,8.5996,0.0531,160.3621,-663.3639,120.3382,70
31773,216.0,2023-05-05 15:34:46.589988,3.7456,0.5922,33.4232,-210.0763,37.508,70
31873,516.0,2023-05-05 15:34:46.589988,6.3828,0.1917,79.8442,-501.8489,89.6025,70
31973,816.0,2023-05-05 15:34:46.589988,9.364,0.0435,126.2653,-793.6215,141.6969,70
32073,306.0,2023-05-05 15:34:49.609992,4.5865,0.3963,23.6962,-300.4181,53.1363,70
32173,606.0,2023-05-05 15:34:49.609992,7.1472,0.1508,46.9277,-594.9456,105.2308,70
32273,39.0,2023-05-05 15:34:52.629996,-2.9048,0.0284,-0.0134,-38.4075,6.7723,70
32373,432.0,2023-05-05 15:34:52.629996,5.6948,0.2877,-0.1485,-425.4369,75.016,70
32473,732.0,2023-05-05 15:34:52.629996,9.6315,0.0508,-0.2516,-720.8792,127.1105,70
32573,288.0,2023-05-05 15:34:55.650000,5.8859,0.3693,-22.4997,-282.7308,50.0107,70
32673,588.0,2023-05-05 15:34:55.650000,8.9818,0.0949,-45.9368,-577.242,102.1051,70
32773,1020.0,2023-05-05 15:34:55.650000,10.931,0.0257,-79.6863,-1001.3382,177.1211,70
32873,393.0,2023-05-05 15:34:58.670004,6.3064,0.2639,-61.1451,-382.1689,68.2437,70
32973,693.0,2023-05-05 15:34:58.670004,9.2876,0.0633,-107.8208,-673.9009,120.3382,70
33073,240.0,2023-05-05 15:35:01.700016,5.5037,0.5506,-55.697,-229.6976,41.6756,70
33173,540.0,2023-05-05 15:35:01.700016,8.5614,0.146,-125.3183,-516.8196,93.77,70
33273,840.0,2023-05-05 15:35:01.700016,9.2493,0.0229,-194.9396,-803.9416,145.8645,70
33373,372.0,2023-05-05 15:35:04.719984,7.453,0.2515,-114.2412,-348.0807,64.5971,70
33473,672.0,2023-05-05 15:35:04.719984,8.0645,0.1039,-206.3712,-628.7909,116.6916,70
33573,213.0,2023-05-05 15:35:07.739988,5.5802,0.7251,-80.9492,-193.5153,36.9871,70
33673,513.0,2023-05-05 15:35:07.739988,8.5614,0.1682,-194.9622,-466.0721,89.0815,70
33773,813.0,2023-05-05 15:35:07.739988,9.1347,0.0475,-308.9752,-738.6289,141.176,70
33873,258.0,2023-05-05 15:35:10.849992,5.8859,0.4495,-116.8096,-225.6377,44.8012,70
33973,558.0,2023-05-05 15:35:10.849992,7.6059,0.1153,-252.6348,-488.0071,96.8957,70
34073,858.0,2023-05-05 15:35:10.849992,8.5996,0.0562,-388.4599,-750.3765,148.9901,70
34173,234.0,2023-05-05 15:35:13.869996,6.1917,0.5695,-121.776,-195.6413,40.6337,70
34273,534.0,2023-05-05 15:35:13.869996,7.1472,0.1581,-277.899,-446.4635,92.7281,70
34373,834.0,2023-05-05 15:35:13.869996,7.8734,0.0778,-434.0221,-697.2856,144.8226,70
34473,210.0,2023-05-05 15:35:16.890000,5.9242,0.6215,-122.8409,-166.3741,36.4661,70
34573,510.0,2023-05-05 15:35:16.890000,6.8032,0.1886,-298.3279,-404.0513,88.5606,70
34673,810.0,2023-05-05 15:35:16.890000,7.8352,0.0624,-473.815,-641.7285,140.655,70
34773,222.0,2023-05-05 15:35:19.920012,5.5037,0.5696,-143.3748,-165.0502,38.5499,70
34873,522.0,2023-05-05 15:35:19.920012,6.421,0.1671,-337.1246,-388.091,90.6443,70
34973,846.0,2023-05-05 15:35:19.920012,7.6823,0.0398,-546.3743,-628.9751,146.9064,70
35073,270.0,2023-05-05 15:35:22.940016,5.6566,0.4645,-189.717,-186.3042,46.885,70
