,distance,time,radial_velocity,obs_signal,x,y,z,time_step
8024,147.0,2023-05-05 00:17:42.910008,-0.9555,0.4986029999999999,116.11572986897563,86.45545788599135,25.526282117038757,0
8025,150.0,2023-05-05 00:17:42.910008,-0.9555,0.508257,118.48543864181187,88.21985498570545,26.04722665003955,0
8026,153.0,2023-05-05 00:17:42.910008,-1.0702,0.547801,120.85514741464812,89.98425208541957,26.56817118304034,0
8027,156.0,2023-05-05 00:17:42.910008,-1.2995,0.6347229999999999,123.22485618748435,91.74864918513369,27.08911571604113,0
8028,159.0,2023-05-05 00:17:42.910008,-1.567,0.788384,125.59456496032058,93.51304628484779,27.610060249041922,0
8029,513.0,2023-05-05 00:17:42.910008,-2.599,0.9679279999999999,405.22020015499663,301.7119040511127,89.08151514313526,0
8030,516.0,2023-05-05 00:17:42.910008,-2.5608,0.8936679999999999,407.5899089278328,303.47630115082677,89.60245967613605,0
8031,519.0,2023-05-05 00:17:42.910008,-2.599,0.8321449999999999,409.95961770066907,305.2406982505409,90.12340420913684,0
8032,522.0,2023-05-05 00:17:42.910008,-2.599,0.776618,412.3293264735054,307.00509535025503,90.64434874213764,0
8033,525.0,2023-05-05 00:17:42.910008,-2.599,0.7087349999999999,414.69903524634157,308.7694924499691,91.16529327513842,0
8034,528.0,2023-05-05 00:17:42.910008,-2.5608,0.65036,417.0687440191778,310.53388954968324,91.68623780813921,0
8035,531.0,2023-05-05 00:17:42.910008,-2.599,0.5973550000000001,419.43845279201406,312.29828664939737,92.20718234114001,0
8036,534.0,2023-05-05 00:17:42.910008,-2.599,0.54341,421.80816156485025,314.06268374911144,92.7281268741408,0
8037,537.0,2023-05-05 00:17:42.910008,-2.599,0.48965100000000006,424.1778703376865,315.8270808488256,93.24907140714159,0
8038,540.0,2023-05-05 00:17:42.910008,-2.5608,0.4317550000000001,426.54757911052275,317.59147794853965,93.77001594014237,0
8039,543.0,2023-05-05 00:17:42.910008,-2.5608,0.37748800000000005,428.917287883359,319.3558750482538,94.29096047314317,0
8040,546.0,2023-05-05 00:17:42.910008,-2.599,0.33016200000000007,431.2869966561952,321.12027214796785,94.81190500614396,0
8041,549.0,2023-05-05 00:17:42.910008,-2.599,0.2897670000000001,433.65670542903143,322.884669247682,95.33284953914475,0
8042,552.0,2023-05-05 00:17:42.910008,-2.6754,0.25747699999999996,436.0264142018677,324.64906634739606,95.85379407214555,0
8043,555.0,2023-05-05 00:17:42.910008,-2.599,0.22676000000000007,438.39612297470387,326.4134634471102,96.37473860514633,0
8044,558.0,2023-05-05 00:17:42.910008,-2.599,0.19725499999999996,440.76583174754023,328.1778605468244,96.89568313814712,0
8045,561.0,2023-05-05 00:17:42.910008,-2.6372,0.16851499999999997,443.1355405203764,329.94225764653845,97.41662767114792,0
8046,564.0,2023-05-05 00:17:42.910008,-2.6372,0.14746199999999998,445.50524929321267,331.7066547462526,97.93757220414871,0
8047,567.0,2023-05-05 00:17:42.910008,-2.7137,0.128884,447.8749580660489,333.47105184596666,98.4585167371495,0
8048,570.0,2023-05-05 00:17:42.910008,-2.6754,0.10792200000000007,450.24466683888517,335.2354489456808,98.9794612701503,0
8049,573.0,2023-05-05 00:17:42.910008,-2.6372,0.0914410000000001,452.61437561172136,336.99984604539486,99.50040580315108,0
